story,story_uid,sound_id,kind,start,sound,onset,duration,orig_time,extras,phoneme,sequence_id,condition,word_index,speech_rate,voice,pronounced,word
cable_spool_fort,1.0,2.0,phoneme,1.96,stimuli/audio/cable_spool_fort_2.wav,281.175,0.1299999999999999,2000-01-01 00:00:00+00:00,{},ae_B,44.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,1.96,stimuli/audio/cable_spool_fort_2.wav,281.175,0.56,2000-01-01 00:00:00+00:00,{},,44.0,sentence,6.0,145.0,Allison,1.0,accident
cable_spool_fort,1.0,2.0,phoneme,2.09,stimuli/audio/cable_spool_fort_2.wav,281.305,0.1,2000-01-01 00:00:00+00:00,{},k_I,44.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.19,stimuli/audio/cable_spool_fort_2.wav,281.405,0.0699999999999998,2000-01-01 00:00:00+00:00,{},s_I,44.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.26,stimuli/audio/cable_spool_fort_2.wav,281.475,0.08,2000-01-01 00:00:00+00:00,{},ah_I,44.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.34,stimuli/audio/cable_spool_fort_2.wav,281.555,0.02,2000-01-01 00:00:00+00:00,{},d_I,44.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.36,stimuli/audio/cable_spool_fort_2.wav,281.575,0.0700000000000002,2000-01-01 00:00:00+00:00,{},ah_I,44.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.43,stimuli/audio/cable_spool_fort_2.wav,281.645,0.0499999999999998,2000-01-01 00:00:00+00:00,{},n_I,44.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.48,stimuli/audio/cable_spool_fort_2.wav,281.695,0.04,2000-01-01 00:00:00+00:00,{},t_E,44.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.53,stimuli/audio/cable_spool_fort_2.wav,281.745,0.08,2000-01-01 00:00:00+00:00,{},w_B,44.0,sentence,7.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,2.53,stimuli/audio/cable_spool_fort_2.wav,281.745,0.2000000000000001,2000-01-01 00:00:00+00:00,{},,44.0,sentence,7.0,145.0,Allison,1.0,was
cable_spool_fort,1.0,2.0,phoneme,2.61,stimuli/audio/cable_spool_fort_2.wav,281.825,0.0700000000000002,2000-01-01 00:00:00+00:00,{},ah_I,44.0,sentence,7.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.68,stimuli/audio/cable_spool_fort_2.wav,281.895,0.0499999999999998,2000-01-01 00:00:00+00:00,{},z_E,44.0,sentence,7.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.73,stimuli/audio/cable_spool_fort_2.wav,281.945,0.1,2000-01-01 00:00:00+00:00,{},s_B,44.0,sentence,8.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,2.73,stimuli/audio/cable_spool_fort_2.wav,281.945,0.3799999999999999,2000-01-01 00:00:00+00:00,{},,44.0,sentence,8.0,145.0,Allison,1.0,smooth
cable_spool_fort,1.0,2.0,phoneme,2.83,stimuli/audio/cable_spool_fort_2.wav,282.045,0.0899999999999998,2000-01-01 00:00:00+00:00,{},m_I,44.0,sentence,8.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,2.92,stimuli/audio/cable_spool_fort_2.wav,282.135,0.1400000000000001,2000-01-01 00:00:00+00:00,{},uw_I,44.0,sentence,8.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.06,stimuli/audio/cable_spool_fort_2.wav,282.275,0.0499999999999998,2000-01-01 00:00:00+00:00,{},dh_E,44.0,sentence,8.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.11,stimuli/audio/cable_spool_fort_2.wav,282.325,0.06,2000-01-01 00:00:00+00:00,{},ah_B,44.0,sentence,9.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,3.11,stimuli/audio/cable_spool_fort_2.wav,282.325,0.2000000000000001,2000-01-01 00:00:00+00:00,{},,44.0,sentence,9.0,145.0,Allison,1.0,and
cable_spool_fort,1.0,2.0,phoneme,3.17,stimuli/audio/cable_spool_fort_2.wav,282.385,0.04,2000-01-01 00:00:00+00:00,{},n_I,44.0,sentence,9.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.21,stimuli/audio/cable_spool_fort_2.wav,282.425,0.1,2000-01-01 00:00:00+00:00,{},d_E,44.0,sentence,9.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.31,stimuli/audio/cable_spool_fort_2.wav,282.525,0.1,2000-01-01 00:00:00+00:00,{},s_B,44.0,sentence,10.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,3.31,stimuli/audio/cable_spool_fort_2.wav,282.525,0.3999999999999999,2000-01-01 00:00:00+00:00,{},,44.0,sentence,10.0,145.0,Allison,1.0,sudden
cable_spool_fort,1.0,2.0,phoneme,3.41,stimuli/audio/cable_spool_fort_2.wav,282.625,0.1199999999999996,2000-01-01 00:00:00+00:00,{},ah_I,44.0,sentence,10.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.53,stimuli/audio/cable_spool_fort_2.wav,282.745,0.0100000000000002,2000-01-01 00:00:00+00:00,{},d_I,44.0,sentence,10.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.54,stimuli/audio/cable_spool_fort_2.wav,282.755,0.0899999999999998,2000-01-01 00:00:00+00:00,{},ah_I,44.0,sentence,10.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.63,stimuli/audio/cable_spool_fort_2.wav,282.845,0.08,2000-01-01 00:00:00+00:00,{},n_E,44.0,sentence,10.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.71,stimuli/audio/cable_spool_fort_2.wav,282.925,0.06,2000-01-01 00:00:00+00:00,{},ae_B,44.0,sentence,11.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,3.71,stimuli/audio/cable_spool_fort_2.wav,282.925,0.2000000000000001,2000-01-01 00:00:00+00:00,{},,44.0,sentence,11.0,145.0,Allison,1.0,and
cable_spool_fort,1.0,2.0,phoneme,3.77,stimuli/audio/cable_spool_fort_2.wav,282.985,0.0699999999999998,2000-01-01 00:00:00+00:00,{},n_I,44.0,sentence,11.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.84,stimuli/audio/cable_spool_fort_2.wav,283.055,0.0700000000000002,2000-01-01 00:00:00+00:00,{},d_E,44.0,sentence,11.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,3.91,stimuli/audio/cable_spool_fort_2.wav,283.125,0.04,2000-01-01 00:00:00+00:00,{},s_B,44.0,sentence,12.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,3.91,stimuli/audio/cable_spool_fort_2.wav,283.125,0.5899999999999999,2000-01-01 00:00:00+00:00,{},,44.0,sentence,12.0,145.0,Allison,1.0,strange
cable_spool_fort,1.0,2.0,phoneme,3.95,stimuli/audio/cable_spool_fort_2.wav,283.165,0.08,2000-01-01 00:00:00+00:00,{},t_I,44.0,sentence,12.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,4.03,stimuli/audio/cable_spool_fort_2.wav,283.245,0.0899999999999998,2000-01-01 00:00:00+00:00,{},r_I,44.0,sentence,12.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,4.12,stimuli/audio/cable_spool_fort_2.wav,283.335,0.1699999999999999,2000-01-01 00:00:00+00:00,{},ey_I,44.0,sentence,12.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,4.29,stimuli/audio/cable_spool_fort_2.wav,283.505,0.0999999999999996,2000-01-01 00:00:00+00:00,{},n_I,44.0,sentence,12.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,4.39,stimuli/audio/cable_spool_fort_2.wav,283.605,0.1100000000000003,2000-01-01 00:00:00+00:00,{},jh_E,44.0,sentence,12.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,4.5,stimuli/audio/cable_spool_fort_2.wav,283.715,0.08,2000-01-01 00:00:00+00:00,{},l_B,44.0,sentence,13.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,4.5,stimuli/audio/cable_spool_fort_2.wav,283.715,0.2800000000000002,2000-01-01 00:00:00+00:00,{},,44.0,sentence,13.0,145.0,Allison,1.0,like
cable_spool_fort,1.0,2.0,phoneme,4.58,stimuli/audio/cable_spool_fort_2.wav,283.795,0.0999999999999996,2000-01-01 00:00:00+00:00,{},ay_I,44.0,sentence,13.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,4.68,stimuli/audio/cable_spool_fort_2.wav,283.895,0.1000000000000005,2000-01-01 00:00:00+00:00,{},k_E,44.0,sentence,13.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,4.78,stimuli/audio/cable_spool_fort_2.wav,283.995,0.0999999999999996,2000-01-01 00:00:00+00:00,{},,44.0,sentence,14.0,145.0,Allison,1.0,a
cable_spool_fort,1.0,2.0,phoneme,4.78,stimuli/audio/cable_spool_fort_2.wav,283.995,0.0999999999999996,2000-01-01 00:00:00+00:00,{},ah_S,44.0,sentence,14.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,4.88,stimuli/audio/cable_spool_fort_2.wav,284.095,0.0300000000000002,2000-01-01 00:00:00+00:00,{},r_B,44.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,4.88,stimuli/audio/cable_spool_fort_2.wav,284.095,0.3700000000000001,2000-01-01 00:00:00+00:00,{},,44.0,sentence,15.0,145.0,Allison,1.0,remote
cable_spool_fort,1.0,2.0,phoneme,4.91,stimuli/audio/cable_spool_fort_2.wav,284.125,0.0700000000000002,2000-01-01 00:00:00+00:00,{},ih_I,44.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,4.98,stimuli/audio/cable_spool_fort_2.wav,284.195,0.0899999999999998,2000-01-01 00:00:00+00:00,{},m_I,44.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.07,stimuli/audio/cable_spool_fort_2.wav,284.285,0.1099999999999994,2000-01-01 00:00:00+00:00,{},ow_I,44.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.18,stimuli/audio/cable_spool_fort_2.wav,284.395,0.0700000000000002,2000-01-01 00:00:00+00:00,{},t_E,44.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.27,stimuli/audio/cable_spool_fort_2.wav,284.485,0.0700000000000002,2000-01-01 00:00:00+00:00,{},k_B,44.0,sentence,16.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,5.27,stimuli/audio/cable_spool_fort_2.wav,284.485,0.5800000000000001,2000-01-01 00:00:00+00:00,{},,44.0,sentence,16.0,145.0,Allison,1.0,control
cable_spool_fort,1.0,2.0,phoneme,5.34,stimuli/audio/cable_spool_fort_2.wav,284.555,0.0700000000000002,2000-01-01 00:00:00+00:00,{},ah_I,44.0,sentence,16.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.41,stimuli/audio/cable_spool_fort_2.wav,284.625,0.0599999999999996,2000-01-01 00:00:00+00:00,{},n_I,44.0,sentence,16.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.47,stimuli/audio/cable_spool_fort_2.wav,284.685,0.1000000000000005,2000-01-01 00:00:00+00:00,{},t_I,44.0,sentence,16.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.57,stimuli/audio/cable_spool_fort_2.wav,284.785,0.0899999999999998,2000-01-01 00:00:00+00:00,{},r_I,44.0,sentence,16.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.66,stimuli/audio/cable_spool_fort_2.wav,284.875,0.1200000000000001,2000-01-01 00:00:00+00:00,{},ow_I,44.0,sentence,16.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.78,stimuli/audio/cable_spool_fort_2.wav,284.995,0.0699999999999994,2000-01-01 00:00:00+00:00,{},l_E,44.0,sentence,16.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,5.85,stimuli/audio/cable_spool_fort_2.wav,285.065,0.1200000000000001,2000-01-01 00:00:00+00:00,{},b_B,44.0,sentence,17.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,5.85,stimuli/audio/cable_spool_fort_2.wav,285.065,0.2700000000000004,2000-01-01 00:00:00+00:00,{},,44.0,sentence,17.0,145.0,Allison,1.0,boy
cable_spool_fort,1.0,2.0,phoneme,5.97,stimuli/audio/cable_spool_fort_2.wav,285.185,0.1500000000000003,2000-01-01 00:00:00+00:00,{},oy_E,44.0,sentence,17.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,7.08,stimuli/audio/cable_spool_fort_2.wav,286.295,0.1100000000000003,2000-01-01 00:00:00+00:00,{},w_B,45.0,sentence,0.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,7.08,stimuli/audio/cable_spool_fort_2.wav,286.295,0.2800000000000002,2000-01-01 00:00:00+00:00,{},,45.0,sentence,0.0,145.0,Allison,1.0,When
cable_spool_fort,1.0,2.0,phoneme,7.19,stimuli/audio/cable_spool_fort_2.wav,286.405,0.0799999999999991,2000-01-01 00:00:00+00:00,{},ih_I,45.0,sentence,0.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,7.27,stimuli/audio/cable_spool_fort_2.wav,286.485,0.0900000000000007,2000-01-01 00:00:00+00:00,{},n_E,45.0,sentence,0.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,7.37,stimuli/audio/cable_spool_fort_2.wav,286.585,0.0700000000000002,2000-01-01 00:00:00+00:00,{},hh_B,45.0,sentence,1.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,7.37,stimuli/audio/cable_spool_fort_2.wav,286.585,0.2000000000000001,2000-01-01 00:00:00+00:00,{},,45.0,sentence,1.0,145.0,Allison,1.0,he
cable_spool_fort,1.0,2.0,phoneme,7.44,stimuli/audio/cable_spool_fort_2.wav,286.655,0.1299999999999999,2000-01-01 00:00:00+00:00,{},iy_E,45.0,sentence,1.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,7.57,stimuli/audio/cable_spool_fort_2.wav,286.785,0.1099999999999994,2000-01-01 00:00:00+00:00,{},s_B,45.0,sentence,2.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,7.57,stimuli/audio/cable_spool_fort_2.wav,286.785,0.2599999999999998,2000-01-01 00:00:00+00:00,{},,45.0,sentence,2.0,145.0,Allison,1.0,saw
cable_spool_fort,1.0,2.0,phoneme,7.68,stimuli/audio/cable_spool_fort_2.wav,286.895,0.1500000000000003,2000-01-01 00:00:00+00:00,{},ao_E,45.0,sentence,2.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,7.84,stimuli/audio/cable_spool_fort_2.wav,287.055,0.1100000000000003,2000-01-01 00:00:00+00:00,{},r_B,45.0,sentence,3.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,7.84,stimuli/audio/cable_spool_fort_2.wav,287.055,0.2599999999999998,2000-01-01 00:00:00+00:00,{},,45.0,sentence,3.0,145.0,Allison,1.0,Roy
cable_spool_fort,1.0,2.0,phoneme,7.95,stimuli/audio/cable_spool_fort_2.wav,287.165,0.1499999999999994,2000-01-01 00:00:00+00:00,{},oy_E,45.0,sentence,3.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.099999,stimuli/audio/cable_spool_fort_2.wav,287.315,0.129999999999999,2000-01-01 00:00:00+00:00,{},ih_B,45.0,sentence,4.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,8.099999,stimuli/audio/cable_spool_fort_2.wav,287.315,0.1699999999999999,2000-01-01 00:00:00+00:00,{},,45.0,sentence,4.0,145.0,Allison,1.0,in
cable_spool_fort,1.0,2.0,phoneme,8.229999,stimuli/audio/cable_spool_fort_2.wav,287.445,0.0400000000000009,2000-01-01 00:00:00+00:00,{},n_E,45.0,sentence,4.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.27,stimuli/audio/cable_spool_fort_2.wav,287.485,0.0500000000000007,2000-01-01 00:00:00+00:00,{},dh_B,45.0,sentence,5.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,8.27,stimuli/audio/cable_spool_fort_2.wav,287.485,0.0999999999999996,2000-01-01 00:00:00+00:00,{},,45.0,sentence,5.0,145.0,Allison,1.0,the
cable_spool_fort,1.0,2.0,phoneme,8.32,stimuli/audio/cable_spool_fort_2.wav,287.535,0.0499999999999989,2000-01-01 00:00:00+00:00,{},ah_E,45.0,sentence,5.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.38,stimuli/audio/cable_spool_fort_2.wav,287.595,0.1099999999999994,2000-01-01 00:00:00+00:00,{},hh_B,45.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,8.38,stimuli/audio/cable_spool_fort_2.wav,287.595,0.6399999999999988,2000-01-01 00:00:00+00:00,{},,45.0,sentence,6.0,145.0,Allison,1.0,hospital
cable_spool_fort,1.0,2.0,phoneme,8.49,stimuli/audio/cable_spool_fort_2.wav,287.705,0.1400000000000005,2000-01-01 00:00:00+00:00,{},aa_I,45.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.63,stimuli/audio/cable_spool_fort_2.wav,287.845,0.0999999999999996,2000-01-01 00:00:00+00:00,{},s_I,45.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.73,stimuli/audio/cable_spool_fort_2.wav,287.945,0.0700000000000002,2000-01-01 00:00:00+00:00,{},p_I,45.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.8,stimuli/audio/cable_spool_fort_2.wav,288.015,0.0199999999999995,2000-01-01 00:00:00+00:00,{},ih_I,45.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.82,stimuli/audio/cable_spool_fort_2.wav,288.035,0.0600000000000005,2000-01-01 00:00:00+00:00,{},t_I,45.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.88,stimuli/audio/cable_spool_fort_2.wav,288.095,0.0499999999999989,2000-01-01 00:00:00+00:00,{},ah_I,45.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,8.93,stimuli/audio/cable_spool_fort_2.wav,288.145,0.0899999999999998,2000-01-01 00:00:00+00:00,{},l_E,45.0,sentence,6.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,9.02,stimuli/audio/cable_spool_fort_2.wav,288.235,0.0600000000000005,2000-01-01 00:00:00+00:00,{},w_B,45.0,sentence,7.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,9.02,stimuli/audio/cable_spool_fort_2.wav,288.235,0.2100000000000008,2000-01-01 00:00:00+00:00,{},,45.0,sentence,7.0,145.0,Allison,1.0,with
cable_spool_fort,1.0,2.0,phoneme,9.08,stimuli/audio/cable_spool_fort_2.wav,288.295,0.0600000000000005,2000-01-01 00:00:00+00:00,{},ih_I,45.0,sentence,7.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,9.14,stimuli/audio/cable_spool_fort_2.wav,288.355,0.0899999999999998,2000-01-01 00:00:00+00:00,{},th_E,45.0,sentence,7.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,9.23,stimuli/audio/cable_spool_fort_2.wav,288.445,0.0700000000000002,2000-01-01 00:00:00+00:00,{},,45.0,sentence,8.0,145.0,Allison,1.0,a
cable_spool_fort,1.0,2.0,phoneme,9.23,stimuli/audio/cable_spool_fort_2.wav,288.445,0.0700000000000002,2000-01-01 00:00:00+00:00,{},ah_S,45.0,sentence,8.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,9.3,stimuli/audio/cable_spool_fort_2.wav,288.515,0.1699999999999999,2000-01-01 00:00:00+00:00,{},sh_B,45.0,sentence,9.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,9.3,stimuli/audio/cable_spool_fort_2.wav,288.515,0.3899999999999988,2000-01-01 00:00:00+00:00,{},,45.0,sentence,9.0,145.0,Allison,1.0,shaved
cable_spool_fort,1.0,2.0,phoneme,9.47,stimuli/audio/cable_spool_fort_2.wav,288.685,0.129999999999999,2000-01-01 00:00:00+00:00,{},ey_I,45.0,sentence,9.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,9.6,stimuli/audio/cable_spool_fort_2.wav,288.815,0.0700000000000002,2000-01-01 00:00:00+00:00,{},v_I,45.0,sentence,9.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,9.67,stimuli/audio/cable_spool_fort_2.wav,288.885,0.0199999999999995,2000-01-01 00:00:00+00:00,{},d_E,45.0,sentence,9.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,9.71,stimuli/audio/cable_spool_fort_2.wav,288.925,0.129999999999999,2000-01-01 00:00:00+00:00,{},hh_B,45.0,sentence,10.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,9.71,stimuli/audio/cable_spool_fort_2.wav,288.925,0.2799999999999993,2000-01-01 00:00:00+00:00,{},,45.0,sentence,10.0,145.0,Allison,1.0,head
cable_spool_fort,1.0,2.0,phoneme,9.84,stimuli/audio/cable_spool_fort_2.wav,289.055,0.1099999999999994,2000-01-01 00:00:00+00:00,{},eh_I,45.0,sentence,10.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,9.95,stimuli/audio/cable_spool_fort_2.wav,289.165,0.0400000000000009,2000-01-01 00:00:00+00:00,{},d_E,45.0,sentence,10.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,9.99,stimuli/audio/cable_spool_fort_2.wav,289.205,0.0399999999999991,2000-01-01 00:00:00+00:00,{},ae_B,45.0,sentence,11.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,9.99,stimuli/audio/cable_spool_fort_2.wav,289.205,0.1500000000000003,2000-01-01 00:00:00+00:00,{},,45.0,sentence,11.0,145.0,Allison,1.0,and
cable_spool_fort,1.0,2.0,phoneme,10.03,stimuli/audio/cable_spool_fort_2.wav,289.245,0.0700000000000002,2000-01-01 00:00:00+00:00,{},n_I,45.0,sentence,11.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,10.1,stimuli/audio/cable_spool_fort_2.wav,289.315,0.0400000000000009,2000-01-01 00:00:00+00:00,{},d_E,45.0,sentence,11.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,10.139999,stimuli/audio/cable_spool_fort_2.wav,289.355,0.0099999999999997,2000-01-01 00:00:00+00:00,{},dh_B,45.0,sentence,12.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,10.139999,stimuli/audio/cable_spool_fort_2.wav,289.355,0.1100000000000012,2000-01-01 00:00:00+00:00,{},,45.0,sentence,12.0,145.0,Allison,1.0,the
cable_spool_fort,1.0,2.0,phoneme,10.149999,stimuli/audio/cable_spool_fort_2.wav,289.365,0.1000000000000014,2000-01-01 00:00:00+00:00,{},ah_E,45.0,sentence,12.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,10.25,stimuli/audio/cable_spool_fort_2.wav,289.465,0.1300000000000007,2000-01-01 00:00:00+00:00,{},s_B,45.0,sentence,13.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,10.25,stimuli/audio/cable_spool_fort_2.wav,289.465,0.4499999999999993,2000-01-01 00:00:00+00:00,{},,45.0,sentence,13.0,145.0,Allison,1.0,small
cable_spool_fort,1.0,2.0,phoneme,10.38,stimuli/audio/cable_spool_fort_2.wav,289.595,0.0599999999999987,2000-01-01 00:00:00+00:00,{},m_I,45.0,sentence,13.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,10.44,stimuli/audio/cable_spool_fort_2.wav,289.655,0.1600000000000001,2000-01-01 00:00:00+00:00,{},ao_I,45.0,sentence,13.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,10.6,stimuli/audio/cable_spool_fort_2.wav,289.815,0.0999999999999996,2000-01-01 00:00:00+00:00,{},l_E,45.0,sentence,13.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,10.71,stimuli/audio/cable_spool_fort_2.wav,289.925,0.1099999999999994,2000-01-01 00:00:00+00:00,{},s_B,45.0,sentence,14.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,10.71,stimuli/audio/cable_spool_fort_2.wav,289.925,0.4599999999999991,2000-01-01 00:00:00+00:00,{},,45.0,sentence,14.0,145.0,Allison,1.0,silver
cable_spool_fort,1.0,2.0,phoneme,10.82,stimuli/audio/cable_spool_fort_2.wav,290.035,0.0999999999999996,2000-01-01 00:00:00+00:00,{},ih_I,45.0,sentence,14.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,10.92,stimuli/audio/cable_spool_fort_2.wav,290.135,0.0700000000000002,2000-01-01 00:00:00+00:00,{},l_I,45.0,sentence,14.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,10.99,stimuli/audio/cable_spool_fort_2.wav,290.205,0.1099999999999994,2000-01-01 00:00:00+00:00,{},v_I,45.0,sentence,14.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,11.1,stimuli/audio/cable_spool_fort_2.wav,290.315,0.0700000000000002,2000-01-01 00:00:00+00:00,{},er_E,45.0,sentence,14.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,11.17,stimuli/audio/cable_spool_fort_2.wav,290.385,0.1199999999999992,2000-01-01 00:00:00+00:00,{},p_B,45.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,word,11.17,stimuli/audio/cable_spool_fort_2.wav,290.385,0.3800000000000008,2000-01-01 00:00:00+00:00,{},,45.0,sentence,15.0,145.0,Allison,1.0,plug
cable_spool_fort,1.0,2.0,phoneme,11.29,stimuli/audio/cable_spool_fort_2.wav,290.505,0.08,2000-01-01 00:00:00+00:00,{},l_I,45.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,11.37,stimuli/audio/cable_spool_fort_2.wav,290.585,0.1000000000000014,2000-01-01 00:00:00+00:00,{},ah_I,45.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,11.47,stimuli/audio/cable_spool_fort_2.wav,290.685,0.08,2000-01-01 00:00:00+00:00,{},g_E,45.0,sentence,15.0,145.0,Allison,1.0,
cable_spool_fort,1.0,2.0,phoneme,11.55,stimuli/audio/cable_spool_fort_2.wav,290.765,0.0099999999999997,2000-01-01 00:00:00+00:00,{},ae_B,45.0,sentence,16.0,145.0,Allison,1.0,
